session,speaker,domain,is_true,trial,choice,rt,reward,expertise,q_overall,q_dom
0,Speaker2,B,1,169,1,1.230864550484294,1,0.8,0.8068166725592916,0.9697676053653237
0,Speaker2,B,1,170,1,0.47329300553727904,1,0.8,0.8261350053033624,0.9727908448287913
0,Speaker2,B,1,171,0,0.6636220556313575,1,0.8,0.8435215047730261,0.9755117603459121
0,Speaker2,A,0,172,1,1.5476045555339661,0,0.2,0.7591693542957235,0.30593202460338076
0,Speaker2,B,1,173,1,0.9140169937732382,1,0.8,0.7832524188661512,0.9779605843113209
0,Speaker2,B,0,174,1,1.43310345748343,0,0.8,0.7049271769795361,0.8801645258801889
0,Speaker2,A,0,175,1,1.1148592219100528,0,0.2,0.6344344592815825,0.27533882214304267
0,Speaker2,B,1,176,1,0.6526454329053158,1,0.8,0.6709910133534243,0.89214807329217
0,Speaker2,B,1,177,1,0.6537081018874291,1,0.8,0.7038919120180819,0.9029332659629531
0,Speaker2,B,1,178,1,0.7474729926672684,1,0.8,0.7335027208162737,0.9126399393666578
0,Speaker2,B,1,179,1,0.4352889368779793,1,0.8,0.7601524487346463,0.921375945429992
0,Speaker2,B,1,180,1,0.8362525563533821,1,0.8,0.7841372038611817,0.9292383508869928
0,Speaker2,A,0,181,0,0.4241702143543833,0,0.2,0.7057234834750635,0.24780493992873842
0,Speaker2,B,1,182,1,1.0019217794667448,1,0.8,0.7351511351275571,0.9363145157982935
0,Speaker2,A,0,183,1,1.4727414628090165,0,0.2,0.6616360216148014,0.2230244459358646
0,Speaker2,B,1,184,1,1.2203768993766868,1,0.8,0.6954724194533213,0.9426830642184642
0,Speaker2,B,1,185,1,0.9420184821800346,1,0.8,0.7259251775079891,0.9484147577966178
0,Speaker2,B,1,186,0,2.169280651049238,1,0.8,0.7533326597571902,0.953573282016956
0,Speaker2,B,1,187,1,0.5154241967544496,1,0.8,0.7779993937814712,0.9582159538152604
0,Speaker2,B,1,188,1,3.020388715703515,1,0.8,0.8001994544033241,0.9623943584337343
0,Speaker2,B,1,189,1,0.6706762349224117,1,0.8,0.8201795089629916,0.9661549225903608
0,Speaker2,B,1,190,0,0.9029613389661826,1,0.8,0.8381615580666925,0.9695394303313247
0,Speaker2,B,1,191,1,1.31162922264006,1,0.8,0.8543454022600232,0.9725854872981923
0,Speaker2,B,1,192,1,0.7774648041169843,1,0.8,0.8689108620340209,0.975326938568373
0,Speaker2,B,0,193,1,0.42556203516902347,0,0.8,0.7820197758306189,0.8777942447115358
0,Speaker2,A,0,194,1,0.6618296406869184,0,0.2,0.703817798247557,0.20072200134227813
0,Speaker2,A,1,195,0,2.681605592250424,1,0.2,0.7334360184228013,0.28064980120805033
0,Speaker2,A,0,196,1,3.453768490908951,0,0.2,0.6600924165805212,0.2525848210872453
0,Speaker2,B,1,197,1,0.6332404643276696,1,0.8,0.6940831749224691,0.8900148202403821
0,Speaker2,A,0,198,1,2.967219398354359,0,0.2,0.6246748574302222,0.22732633897852075
0,Speaker2,A,1,199,1,1.3186999184653043,1,0.2,0.6622073716872,0.3045937050806687
